,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,season,year,month,DayOfYear,DayOfCentury
22648,2000-01-13,KAR,0.18,0.16,-2.58,-26.08,,,-26.04,,99.22,,5.22,,5.7,,,148.36,729.54,3.85,5.29,12.35,-25.58,0.74,0.72,,,-25.44,,3.26,111.34,184.5,,127.96,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,13,729648
22680,2000-01-14,KAR,0.21,0.18,-0.04,-18.82,,,-18.83,,99.46,,2.59,,2.82,,175.19,,726.97,3.83,5.26,12.35,-18.48,0.76,0.75,-14.78,,-18.38,,1.6,111.16,184.5,,119.55,,1.23,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,14,729649
22691,2000-01-15,KAR,0.39,0.33,-1.1,-18.47,,,-18.5,,99.63,,5.1,,5.62,,194.94,93.67,715.0,3.84,5.21,12.35,-18.48,0.75,0.8,,,-18.48,,3.64,110.98,184.5,,119.47,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,15,729650
22704,2000-01-16,KAR,0.37,0.32,-6.04,-31.41,,,-31.34,,99.67,,8.5,,9.08,,327.51,139.67,723.43,3.86,5.23,12.34,-31.35,0.73,0.78,-8.92,,-31.32,,7.5,110.78,184.5,,135.37,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,16,729651
22727,2000-01-17,KAR,0.4,0.37,-3.67,-36.05,,,-35.8,,99.49,,4.8,,5.16,,335.45,145.36,734.44,3.86,5.26,12.33,-35.87,0.73,0.75,-13.62,,-35.82,,3.36,110.59,184.5,,141.26,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,17,729652
22737,2000-01-18,KAR,0.62,0.53,-0.93,-22.97,,,-22.94,,99.61,,4.93,,5.29,,207.52,149.75,735.97,3.84,5.28,12.34,-22.62,0.75,0.73,,,-22.53,,3.4,110.38,184.5,,124.73,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,18,729653
22770,2000-01-19,KAR,0.56,0.48,-4.1,-13.91,,,-13.94,,99.57,,9.06,,9.73,,217.86,33.65,734.03,3.79,5.27,12.34,-13.79,0.8,0.74,,,-13.76,,6.25,110.17,184.5,,114.01,,1.77,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,19,729654
22780,2000-01-20,KAR,0.4,0.32,-0.27,-12.19,,,-12.24,,99.7,,6.52,,7.0,,195.87,84.0,735.35,3.78,5.24,12.33,-12.19,0.81,0.77,,,-12.19,,4.47,109.95,184.5,,112.3,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,20,729655
22796,2000-01-21,KAR,1.32,1.16,-11.1,-25.09,,,-25.05,,99.22,,6.8,,7.3,,319.66,129.31,736.22,3.76,5.22,12.33,-24.76,0.82,0.79,-54.83,,-24.69,,4.68,109.73,184.5,,126.75,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,21,729656
22814,2000-01-22,KAR,0.57,0.48,-1.46,-19.86,,,-19.85,,99.15,,3.43,,3.55,,263.53,,738.29,3.78,5.22,12.32,-19.39,0.81,0.79,,,-19.28,,2.9,109.5,184.5,,120.35,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,22,729657
22826,2000-01-23,KAR,0.6,0.52,-1.67,-14.11,,,-14.09,,97.91,,4.21,,4.56,,213.13,99.01,736.83,3.79,5.24,12.32,-13.42,0.8,0.77,-12.64,,-13.36,,3.11,109.27,184.5,,112.34,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,23,729658
22848,2000-01-24,KAR,1.16,0.96,-5.7,-13.9,,,-13.93,,98.46,,5.74,,6.19,,192.79,136.63,729.54,3.79,5.23,12.32,-13.69,0.8,0.78,,,-13.7,,3.81,109.02,184.5,,112.75,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,24,729659
22870,2000-01-25,KAR,1.63,1.38,-18.39,-24.85,,,-24.83,,99.69,,11.85,,12.21,,296.16,119.1,720.45,3.75,5.23,12.32,-24.89,0.84,0.78,2.06,,-24.89,,10.24,108.78,184.5,,127.18,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,25,729660
22897,2000-01-26,KAR,1.89,1.61,-23.86,-37.61,,,,,99.83,,9.37,,9.78,,192.55,169.52,721.76,3.79,5.23,12.31,-37.54,0.8,0.78,-17.72,,-37.53,,7.49,108.52,184.5,,143.84,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,26,729661
22912,2000-01-27,KAR,0.92,0.85,-10.72,-42.0,,,,,99.97,,4.91,,5.12,,329.84,,716.84,3.8,5.24,12.31,-41.69,0.79,0.77,-35.54,,-41.62,,4.16,108.27,184.5,,150.13,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,27,729662
22928,2000-01-28,KAR,1.47,1.26,-6.4,-38.68,,,,,99.79,,5.97,,6.44,,88.61,,702.48,3.8,5.25,12.31,-38.54,0.79,0.77,-22.95,,-38.5,,5.39,108.0,184.5,,145.32,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,28,729663
22941,2000-01-29,KAR,1.76,1.49,-10.12,-48.07,,,,,100.0,,5.76,,5.98,,263.56,157.33,701.95,3.8,5.25,12.3,-48.04,0.79,0.76,-12.67,,-48.04,,5.0,107.73,184.5,,158.75,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,29,729664
22959,2000-01-30,KAR,2.15,1.83,-5.01,-47.22,,,,,100.0,,5.05,,5.35,,296.05,158.71,702.07,3.8,5.25,12.3,-47.15,0.79,0.76,-38.01,,-47.1,,3.39,107.46,184.5,,157.54,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,30,729665
22976,2000-01-31,KAR,2.09,1.78,-1.78,-40.16,,,,,99.89,,0.86,,0.91,,180.46,,704.93,3.8,5.25,12.3,-39.52,0.79,0.76,,,-39.37,,,107.18,184.5,,147.48,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,31,729666
23002,2000-02-01,KAR,2.36,2.09,0.03,-30.51,,,-30.45,,99.47,,8.77,,9.14,,46.7,224.42,706.87,3.72,5.16,12.29,-30.48,0.87,0.85,1.28,,-30.42,,7.14,106.9,184.5,,133.89,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,32,729667
23006,2000-02-02,KAR,2.64,2.25,-0.9,-29.03,,,-28.99,,99.61,,0.81,,0.89,,,,717.36,3.66,5.1,12.29,-28.78,0.93,0.91,,,-28.74,,0.63,106.61,184.5,,132.17,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,33,729668
23033,2000-02-03,KAR,1.57,1.34,-6.66,-39.34,,,,,99.81,,6.06,,6.43,,321.01,166.28,712.22,3.66,5.1,12.29,-39.26,0.92,0.91,-31.88,,-39.24,,4.32,106.31,184.5,,146.22,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,34,729669
23054,2000-02-04,KAR,1.36,1.16,-1.6,-37.81,,,,,99.85,,4.05,,4.22,,253.5,,709.12,3.67,5.1,12.28,-37.36,0.92,0.91,-14.58,,-37.28,,3.32,106.02,184.5,,144.36,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,35,729670
23068,2000-02-05,KAR,4.44,3.81,-1.95,-28.45,,,-28.4,,99.51,,7.8,,8.1,,49.52,223.31,698.83,3.64,5.1,12.28,-28.43,0.95,0.91,2.48,,-28.37,,6.46,105.71,184.5,,131.31,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,36,729671
23079,2000-02-06,KAR,5.75,4.89,-4.77,-30.73,,,-30.66,,99.47,,4.48,,4.81,,45.84,192.72,698.48,3.63,5.1,12.27,-30.61,0.96,0.91,-26.64,,-30.6,,3.05,105.41,184.5,,134.23,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,37,729672
23106,2000-02-07,KAR,6.18,5.57,-4.29,-29.85,,,-29.78,,99.4,,3.29,,3.54,,84.5,233.55,700.3,3.63,5.1,12.27,-29.77,0.96,0.91,5.74,,-29.96,,2.24,105.1,184.5,,133.0,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,38,729673
23124,2000-02-08,KAR,6.65,5.64,-1.78,-28.15,,,-28.11,,99.57,,6.94,,7.22,,53.44,228.88,705.14,3.64,5.1,12.26,-28.07,0.95,0.91,-17.77,,-28.24,,5.75,104.78,184.5,,131.04,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,39,729674
23135,2000-02-09,KAR,7.42,6.37,-2.53,-25.78,,,-25.75,,99.55,,15.02,,15.39,,53.12,231.95,703.2,3.65,5.12,12.26,-25.75,0.94,0.89,-6.52,,-25.75,,13.43,104.46,184.5,,127.98,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,40,729675
23158,2000-02-10,KAR,11.41,9.79,-22.92,-29.18,,,-29.11,,99.2,,9.5,,9.91,,51.25,209.57,704.47,3.65,5.12,12.26,-29.06,0.94,0.89,-25.34,,-29.33,,7.72,104.14,184.5,,131.83,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,41,729676
23184,2000-02-11,KAR,11.06,9.94,-19.98,-34.08,,,-33.97,,98.25,,6.15,,6.58,,18.25,194.8,704.26,3.64,5.11,12.25,-33.92,0.95,0.9,-46.93,,-33.9,,4.24,103.82,184.5,,136.9,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,42,729677
23194,2000-02-12,KAR,11.72,10.06,-14.75,-37.58,,,-37.27,,99.2,,6.85,,7.35,,143.16,171.59,705.13,3.64,5.11,12.25,-37.52,0.95,0.9,8.72,,-37.55,,4.66,103.49,184.5,,142.89,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,43,729678
23220,2000-02-13,KAR,13.84,11.99,-14.16,-38.73,,,,,99.55,,2.87,,3.1,,,,711.97,3.64,5.11,12.26,-38.5,0.95,0.9,-33.02,,-38.47,,1.89,103.15,184.5,,144.99,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,44,729679
23226,2000-02-14,KAR,9.38,8.17,-0.58,-29.23,,,-29.19,,99.16,,11.6,,12.35,,47.96,224.78,709.57,3.65,5.13,12.24,-29.19,0.94,0.88,3.14,,-29.24,,,102.82,184.5,,131.83,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,45,729680
23247,2000-02-15,KAR,12.49,10.7,-7.18,-29.02,,,-28.97,,99.01,,10.09,,10.83,,31.94,208.26,714.57,3.65,5.12,12.24,-28.98,0.94,0.89,-5.64,,-28.99,,6.3,102.48,184.5,,131.36,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,46,729681
23273,2000-02-16,KAR,26.89,21.5,-35.16,-35.86,,,-34.76,,97.84,,5.83,,6.26,,85.7,182.51,724.43,3.64,5.11,12.27,-35.72,0.95,0.9,-53.31,,-35.71,,3.97,102.14,184.5,,138.69,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,47,729682
23286,2000-02-17,KAR,31.63,24.1,-39.04,-42.58,,,,,100.0,,6.14,,6.59,,296.85,166.19,724.83,3.64,5.11,12.27,-42.47,0.95,0.9,-71.94,,-42.45,,4.18,101.79,184.5,,150.97,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,48,729683
23309,2000-02-18,KAR,28.42,22.06,-33.62,-37.84,,,,,99.18,,9.02,,9.69,,329.07,161.79,728.87,3.65,5.12,12.26,-37.74,0.94,0.89,-44.51,,-37.73,,6.14,101.45,184.5,,143.27,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,49,729684
23324,2000-02-19,KAR,17.01,15.37,-13.73,-31.4,,,-31.34,,98.89,,6.85,,7.36,,39.51,200.7,729.75,3.65,5.11,12.23,-31.25,0.94,0.9,-73.61,,-31.23,,4.66,101.1,184.5,,134.27,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,50,729685
23333,2000-02-20,KAR,15.22,13.17,-0.2,-27.77,,,-27.72,,98.92,,13.24,,14.21,,56.7,233.81,718.75,3.66,5.13,12.23,-27.75,0.93,0.88,10.33,,-27.71,,,100.74,184.5,,129.66,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,51,729686
23349,2000-02-21,KAR,20.38,17.5,-8.03,-29.84,,,-29.77,,98.85,,8.07,,8.65,,54.88,228.14,714.95,3.61,5.08,12.22,-29.81,0.98,0.93,15.43,,-29.98,,4.36,100.39,184.5,,132.21,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,52,729687
23377,2000-02-22,KAR,42.38,33.03,-33.59,-36.59,,,-36.46,,99.02,,7.14,,7.64,,62.92,181.47,714.07,3.61,5.07,12.26,-36.48,0.98,0.94,-31.81,,-36.47,,4.95,100.03,184.5,,141.29,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,53,729688
23399,2000-02-23,KAR,17.5,14.88,-12.88,-35.18,,,-35.07,,98.95,,9.29,,9.97,,16.45,190.51,705.99,3.65,5.09,12.22,-35.1,0.94,0.92,-27.04,,-35.08,,6.27,99.67,184.5,,139.32,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,54,729689
23404,2000-02-24,KAR,31.28,28.9,-36.57,-34.03,,,-33.93,,98.81,,9.37,,10.06,,17.86,186.94,706.82,3.65,5.12,12.24,-33.92,0.93,0.89,-52.33,,-33.91,,6.36,99.31,184.5,,137.59,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,55,729690
23422,2000-02-25,KAR,34.93,29.14,-26.37,-30.23,,,-30.17,,99.04,,7.38,,7.93,,29.74,199.6,710.3,3.65,5.12,12.23,-30.08,0.94,0.89,-54.96,,-30.07,,5.02,98.95,184.5,,133.11,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,56,729691
23444,2000-02-26,KAR,22.86,21.26,-10.89,-25.39,,,-25.35,,99.24,,7.92,,8.51,,27.65,202.08,714.83,3.65,5.12,12.22,-25.29,0.94,0.89,-60.57,,-25.28,,5.39,98.58,184.5,,127.13,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,57,729692
23469,2000-02-27,KAR,26.58,25.37,-15.36,-27.66,,,-27.61,,99.27,,9.04,,9.7,,25.04,199.85,712.11,3.65,5.12,12.22,-27.59,0.94,0.89,-46.76,,-27.58,,6.14,98.21,184.5,,129.98,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,58,729693
23482,2000-02-28,KAR,24.97,24.46,-12.71,-25.7,,,-25.66,,99.21,,7.47,,8.02,,66.71,241.25,716.08,3.65,5.12,12.22,-25.66,0.94,0.89,-21.07,,-25.69,,5.09,97.84,184.5,,127.45,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,59,729694
23504,2000-02-29,KAR,30.44,26.06,-6.91,-27.93,,,-27.9,,99.24,,1.92,,2.08,,158.46,299.39,723.73,3.65,5.11,12.21,-27.64,0.94,0.9,6.64,,-27.7,,1.18,97.47,184.5,,130.31,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,February,60,729695
23510,2000-03-01,KAR,37.07,30.77,-16.03,-34.82,,,-34.01,,99.06,,3.98,,4.19,,226.48,,719.79,3.65,5.09,12.21,-34.8,0.94,0.92,8.59,,-34.79,,3.06,97.1,184.5,,139.03,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,61,729696
23529,2000-03-02,KAR,62.44,45.96,-40.3,-36.88,,,-35.41,,99.0,,4.79,,5.02,,197.22,,720.36,3.63,5.09,12.26,-36.81,0.96,0.92,1.7,,-36.8,,3.75,96.73,184.5,,141.72,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,62,729697
23551,2000-03-03,KAR,33.46,29.62,-10.02,-38.52,,,,,99.44,,4.23,,4.38,,336.58,,723.45,3.64,5.1,12.21,-38.38,0.95,0.91,-2.07,,-38.36,,3.59,96.35,184.5,,144.63,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,63,729698
23569,2000-03-04,KAR,42.84,37.89,-12.25,-29.66,,,-29.58,,98.88,,2.79,,3.15,,175.12,,712.48,3.64,5.09,12.21,-29.65,0.95,0.92,-7.27,,-29.65,,1.47,95.98,184.5,,132.04,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,64,729699
23592,2000-03-05,KAR,52.71,44.18,-25.03,-38.62,,,,,99.4,,9.16,,9.83,,28.27,,,3.65,5.11,12.21,-38.59,0.94,0.9,,,-38.48,,6.22,95.6,184.5,,144.62,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,65,729700
23608,2000-03-06,KAR,43.99,36.95,-20.0,-34.93,,,-33.52,,98.73,,4.65,,4.98,,124.6,271.88,716.33,3.58,5.04,12.21,-34.89,1.01,0.97,11.42,,-34.89,,3.17,95.22,184.5,,138.73,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,66,729701
23633,2000-03-07,KAR,18.69,15.89,-17.81,-33.17,,,-32.76,,98.76,,0.48,,0.52,,,,717.81,3.56,5.04,12.19,-33.12,1.03,0.97,,,-33.12,,,94.85,184.5,,136.43,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,67,729702
23649,2000-03-08,KAR,18.32,15.58,-17.99,-28.85,,,-28.79,,98.81,,0.84,,0.9,,,,718.57,3.55,5.02,12.19,-28.8,1.04,0.99,,,-28.8,,0.62,94.47,184.5,,130.88,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,68,729703
23668,2000-03-09,KAR,34.66,30.14,-22.58,-30.01,,,-29.94,,98.77,,1.16,,1.25,,,,721.69,3.53,5.0,12.2,-29.96,1.06,1.01,15.15,,-29.96,,0.8,94.09,184.5,,132.36,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,69,729704
23681,2000-03-10,KAR,45.38,41.88,-13.34,-31.47,,,-31.37,,98.66,,1.0,,1.25,,,,722.55,3.55,5.01,12.2,-31.15,1.04,1.0,-24.15,,-31.13,,-0.1,93.71,184.5,,134.11,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,70,729705
23699,2000-03-11,KAR,34.94,30.11,-14.09,-31.5,,,-31.44,,99.04,,2.3,,2.48,,146.38,,720.34,3.54,5.01,12.19,-31.4,1.05,1.0,0.62,,-31.63,,1.41,93.32,184.5,,134.77,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,71,729706
23723,2000-03-12,KAR,55.87,47.42,-15.54,-29.18,,,-29.11,,98.6,,10.25,,11.01,,55.13,233.48,,3.58,5.04,12.19,-29.16,1.01,0.97,,,-29.19,,,92.94,184.5,,131.02,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,72,729707
23730,2000-03-13,KAR,82.93,65.35,-47.1,-32.36,,,-31.45,,98.54,,6.15,,6.59,,62.81,231.36,712.46,3.58,5.03,12.23,-32.19,1.01,0.98,-6.17,,-32.19,,4.17,92.56,184.5,,135.08,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,73,729708
23748,2000-03-14,KAR,106.35,82.01,-50.45,-40.72,,,,,99.34,,2.95,,3.17,,313.98,,715.98,3.58,5.03,12.27,-40.62,1.01,0.98,-12.94,,-40.61,,2.08,92.18,184.5,,147.44,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,74,729709
23771,2000-03-15,KAR,61.98,52.58,-13.37,-32.0,,,-28.69,,99.02,,2.02,,2.17,,,,719.2,3.58,5.03,12.2,-31.88,1.01,0.98,-3.0,,-31.88,,1.39,91.8,184.5,,135.52,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,75,729710
23791,2000-03-16,KAR,65.57,55.18,-13.04,-24.1,,,-24.07,,99.03,,1.74,,1.87,,,,712.7,3.58,5.02,12.2,-24.08,1.01,0.99,,,-23.88,,1.17,91.41,184.5,,125.28,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,76,729711
23811,2000-03-17,KAR,98.96,82.17,-37.14,-33.64,,,-32.48,,98.86,,3.06,,3.3,,197.07,,710.78,3.58,5.03,12.26,-33.47,1.01,0.98,,,-33.46,,2.01,91.03,184.5,,137.24,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,77,729712
23829,2000-03-18,KAR,90.0,73.01,-38.34,-31.45,,,-31.33,,98.58,,6.95,,7.47,,40.83,211.28,702.9,3.58,5.03,12.24,-31.42,1.01,0.98,10.89,,-31.55,,4.52,90.65,184.5,,133.95,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,78,729713
23835,2000-03-19,KAR,84.88,70.46,-34.41,-36.89,,,-36.76,,98.72,,14.02,,15.05,,206.66,172.41,705.32,3.59,5.06,12.21,-36.83,1.0,0.95,32.93,,-36.77,,,90.26,184.5,,141.28,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,79,729714
23852,2000-03-20,KAR,114.56,91.35,-60.19,-38.49,,,-37.9,,98.74,,11.77,,12.63,,42.4,,715.88,3.53,4.98,12.27,-38.45,1.06,1.03,20.49,,-38.43,,,89.88,184.5,,143.46,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,80,729715
23870,2000-03-21,KAR,131.29,104.75,-69.08,-39.17,,,,,99.06,,7.37,,7.92,,15.89,186.34,722.03,3.51,4.96,12.31,-39.1,1.08,1.05,-25.95,,-39.09,,4.95,89.5,184.5,,144.87,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,81,729716
23903,2000-03-22,KAR,132.82,106.81,-57.07,-41.03,,,,,99.2,,6.98,,7.5,,12.54,186.06,725.67,3.47,4.93,12.32,-40.94,1.12,1.08,-38.3,,-40.94,,4.68,89.12,184.5,,147.67,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,82,729717
23921,2000-03-23,KAR,139.47,112.65,-65.41,-38.16,,,,,98.8,,8.73,,9.38,,11.6,182.28,726.25,3.42,4.87,12.33,-38.06,1.17,1.14,-50.76,,-38.06,,5.82,88.74,184.5,,143.16,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,83,729718
23939,2000-03-24,KAR,80.08,68.83,-21.07,-30.32,,,-30.24,,98.19,,9.71,,10.42,,32.99,207.9,727.63,3.39,4.86,12.24,-30.26,1.2,1.15,-22.07,,-30.26,,6.48,88.36,184.5,,132.02,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,84,729719
23947,2000-03-25,KAR,87.24,74.89,-12.43,-24.33,,,-24.21,,97.25,,3.17,,3.42,,,,731.26,3.39,4.87,12.21,-24.27,1.2,1.14,-19.21,,-24.27,,2.08,87.98,184.5,,123.35,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,85,729720
23968,2000-03-26,KAR,106.72,87.58,-21.11,-22.29,,,-22.18,,96.75,,4.39,,4.66,,,,729.51,3.39,4.87,12.24,-22.18,1.2,1.14,-12.29,,-22.19,,3.12,87.6,184.5,,120.24,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,86,729721
23981,2000-03-27,KAR,79.24,67.95,-2.08,-20.41,,,-20.38,,97.47,,4.4,,4.72,,63.14,231.28,727.57,3.39,4.86,12.21,-20.4,1.2,1.15,6.68,,-20.26,,2.94,87.22,184.5,,118.96,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,87,729722
24003,2000-03-28,KAR,88.33,75.6,-5.97,-16.56,,,-16.53,,98.47,,3.92,,4.21,,133.97,250.84,721.34,3.35,4.81,12.21,-16.57,1.24,1.2,2.67,,-16.35,,2.59,86.84,184.5,,115.71,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,88,729723
24021,2000-03-29,KAR,117.38,96.03,-19.58,-23.53,,,-23.44,,97.12,,8.91,,9.57,,28.38,203.35,723.85,3.28,4.74,12.24,-23.5,1.31,1.27,15.47,,-23.66,,5.86,86.46,184.5,,122.17,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,89,729724
24032,2000-03-30,KAR,166.48,131.66,-63.5,-31.51,,,-31.39,,96.75,,7.69,,8.26,,156.6,171.15,736.35,3.25,4.73,12.35,-31.41,1.34,1.28,-29.79,,-31.42,,5.1,86.09,184.5,,131.56,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,90,729725
24059,2000-03-31,KAR,168.33,132.65,-61.03,-30.25,,,-30.12,,94.66,,7.71,,8.28,,256.19,166.72,738.18,3.33,4.8,12.42,-30.14,1.26,1.21,-33.95,,-30.15,,5.13,85.71,184.5,,127.15,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,March,91,729726
24076,2000-04-01,KAR,157.2,125.78,-44.99,-31.07,,,-30.86,,94.26,,4.48,,4.8,,307.09,,734.88,3.3,4.82,12.44,-30.95,1.29,1.19,-13.49,,-30.97,,3.04,85.34,184.5,,127.81,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,April,92,729727
24097,2000-04-02,KAR,169.53,137.24,-51.4,-31.55,,,-31.38,,95.09,,4.57,,4.9,,225.96,167.24,731.04,3.34,4.83,12.47,-31.42,1.25,1.18,-14.82,,-31.44,,3.11,84.96,184.5,,129.4,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,April,93,729728
24121,2000-04-03,KAR,123.69,104.94,-14.29,-27.8,,,-27.65,,96.61,,2.37,,2.48,,330.19,,726.71,3.35,4.84,12.4,-27.65,1.24,1.17,-3.38,,-27.66,,1.85,84.59,184.5,,126.89,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,April,94,729729
24124,2000-04-04,KAR,144.15,116.28,-7.77,-22.59,,,-22.5,,93.68,,4.34,,4.66,,170.31,176.69,720.15,3.34,4.84,12.4,-22.44,1.25,1.17,-27.42,,-22.45,,2.91,84.22,184.5,,117.02,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,April,95,729730
